species,decimalLongitude,decimalLatitude,countryCode,individualCount,gbifID,family,taxonRank,coordinateUncertaintyInMeters,year,basisOfRecord,occurrenceStatus
Adansonia digitata,0.433333,13.733333,BFA,NA,1948817244,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.433333,13.683333,BFA,NA,1948817230,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.4,13.766667,BFA,NA,1948817224,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.366667,13.766667,BFA,NA,1948817202,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.416667,13.616667,BFA,NA,1948817191,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.416667,13.616667,BFA,NA,1948817155,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.433333,13.683333,BFA,NA,1948817127,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.416667,13.616667,BFA,NA,1948817126,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.433333,13.733333,BFA,NA,1948817119,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.266667,13.7,BFA,NA,1948817117,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.183333,13.766667,BFA,NA,1948817107,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.433333,13.783333,BFA,NA,1948817097,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.433333,13.733333,BFA,NA,1948817091,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.383333,13.766667,BFA,NA,1948817066,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.433333,13.866667,BFA,NA,1948817062,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.3,13.8,BFA,NA,1948817028,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.3,13.8,BFA,NA,1948817014,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.3,13.816667,BFA,NA,1948816975,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.433333,13.683333,BFA,NA,1948816971,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.3,13.8,BFA,NA,1948816926,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.55,13.8,BFA,NA,1948816920,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.05,13.683333,BFA,NA,1948816868,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.15,13.733333,BFA,NA,1948816863,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.05,13.75,BFA,NA,1948816852,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.066667,13.75,BFA,NA,1948816790,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.433333,13.866667,BFA,NA,1948816789,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.433333,13.883333,BFA,NA,1948816785,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.45,13.883333,BFA,NA,1948816780,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.4,13.766667,BFA,NA,1948816763,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.233333,13.783333,BFA,NA,1948816698,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,0.25,13.866667,BFA,NA,1948816696,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.066667,13.6,BFA,NA,1948816632,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.233333,13.6,BFA,NA,1948816470,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.316667,13.516667,BFA,NA,1948816456,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.533333,14.533333,BFA,NA,1948816426,Malvaceae,SPECIES,NA,1975,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.233333,13.6,BFA,NA,1948816337,Malvaceae,SPECIES,NA,1976,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.416667,14.75,BFA,NA,1948816278,Malvaceae,SPECIES,NA,1975,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.366667,14.583333,BFA,NA,1948816048,Malvaceae,SPECIES,NA,1974,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.55,14.716667,BFA,NA,1948815959,Malvaceae,SPECIES,NA,1975,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.3,14.633333,BFA,NA,1948815925,Malvaceae,SPECIES,NA,1975,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.45,14.583333,BFA,NA,1948815909,Malvaceae,SPECIES,NA,1975,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.75,14.416667,BFA,NA,1948815733,Malvaceae,SPECIES,NA,1975,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-0.25,14.416667,BFA,NA,1948815488,Malvaceae,SPECIES,NA,1975,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.45,11.6,BEN,NA,1948811751,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.983333,11.916667,BEN,NA,1948809904,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.45,11.6,BEN,NA,1948809347,Malvaceae,SPECIES,NA,2003,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,2.45,11.6,BEN,NA,1948806726,Malvaceae,SPECIES,NA,2004,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.966667,7.916667,BEN,NA,1948800333,Malvaceae,SPECIES,NA,1982,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.15,11.166667,BEN,NA,1948799718,Malvaceae,SPECIES,NA,2000,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.15,11.166667,BEN,NA,1948799597,Malvaceae,SPECIES,NA,2000,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,1.4,10.85,BEN,NA,1948798839,Malvaceae,SPECIES,NA,2000,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,2.683333,6.966667,BEN,NA,1948797828,Malvaceae,SPECIES,NA,1999,HUMAN_OBSERVATION,PRESENT
Pseudobombax ellipticum,-105.191174,21.43801,MEX,NA,1948792839,Malvaceae,SPECIES,1,2018,HUMAN_OBSERVATION,PRESENT
Spirotheca rosea,-75.587497,6.012344,COL,NA,1948792707,Malvaceae,SPECIES,31362,2018,HUMAN_OBSERVATION,PRESENT
Ceiba aesculifolia,-102.945381,21.148234,MEX,NA,1948788633,Malvaceae,SPECIES,61,2016,HUMAN_OBSERVATION,PRESENT
Bombax ceiba,113.929412,22.279864,HKG,NA,1948759348,Malvaceae,SPECIES,31,2014,HUMAN_OBSERVATION,PRESENT
Ceiba speciosa,-58.381476,-34.606172,ARG,NA,1948756138,Malvaceae,SPECIES,1000,2008,HUMAN_OBSERVATION,PRESENT
Pachira glabra,-105.191484,21.438015,MEX,NA,1948728611,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.29843,10.36587,GIN,NA,1947035637,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.2947,10.36403,GIN,NA,1947035458,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.30359,10.35456,GIN,NA,1947035285,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Pachira aquatica,-75.431389,10.353333,COL,NA,1946366597,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,25.376424,-20.549317,BWA,NA,1946353983,Malvaceae,SPECIES,30472,2018,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,24.769026,-20.11218,BWA,NA,1946349756,Malvaceae,SPECIES,25,2018,HUMAN_OBSERVATION,PRESENT
Pachira aquatica,-88.937343,16.085622,BLZ,NA,1946313871,Malvaceae,SPECIES,1343,2018,HUMAN_OBSERVATION,PRESENT
Pachira aquatica,-93.134529,15.638216,MEX,NA,1946312458,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Pachira aquatica,-93.174606,15.611592,MEX,NA,1946312456,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Pachira aquatica,-91.288058,16.23645,MEX,NA,1946230494,Malvaceae,SPECIES,421,2018,HUMAN_OBSERVATION,PRESENT
Pachira aquatica,-83.509207,10.534451,CRI,NA,1946223804,Malvaceae,SPECIES,159,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-66.77826,18.295373,PRI,NA,1946202074,Malvaceae,SPECIES,206,2017,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-16.044572,13.57854,GMB,NA,1946197209,Malvaceae,SPECIES,122,2014,HUMAN_OBSERVATION,PRESENT
Huberodendron patinoi,-74.54586,5.76401,COL,NA,1946196789,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Huberodendron patinoi,-74.54586,5.76401,COL,NA,1946196777,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Huberodendron patinoi,-74.54586,5.76401,COL,NA,1946196764,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Huberodendron patinoi,-74.54586,5.76401,COL,NA,1946196759,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Pseudobombax septenatum,-74.6006,5.32952,COL,NA,1946196437,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Pseudobombax septenatum,-74.6006,5.32952,COL,NA,1946196406,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Pseudobombax septenatum,-74.56332,5.30259,COL,NA,1946196069,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-74.56332,5.30259,COL,NA,1946196058,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Pseudobombax septenatum,-74.56332,5.30259,COL,NA,1946196048,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Pseudobombax septenatum,-74.56332,5.30259,COL,NA,1946196028,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-74.54586,5.76401,COL,NA,1946195822,Malvaceae,SPECIES,NA,2015,HUMAN_OBSERVATION,PRESENT
Eriotheca estevesiae,-48.607061,-10.310244,BRA,NA,1946178647,Malvaceae,SPECIES,NA,2018,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-12.297417,10.351972,GIN,NA,1945477400,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Pseudobombax palmeri,-103.670596,19.185685,MEX,NA,1945458953,Malvaceae,SPECIES,33,2016,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,31.398845,-24.69127,ZAF,NA,1945436276,Malvaceae,SPECIES,6,2018,HUMAN_OBSERVATION,PRESENT
Ceiba aesculifolia,-102.553394,20.446657,MEX,NA,1945425409,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-10.71189,9.98243,GIN,NA,1945412954,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-10.70629,9.97839,GIN,NA,1945412749,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-10.63524,9.73502,GIN,NA,1945412462,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-4.05,5.383333,CIV,NA,1945004302,Malvaceae,SPECIES,NA,1974,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-4.05,5.383333,CIV,NA,1945004300,Malvaceae,SPECIES,NA,1974,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-4.05,5.383333,CIV,NA,1945004262,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-4.05,5.383333,CIV,NA,1945004251,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-4.05,5.383333,CIV,NA,1945004217,Malvaceae,SPECIES,NA,1974,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-4.05,5.383333,CIV,NA,1945004187,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-4.05,5.383333,CIV,NA,1945004124,Malvaceae,SPECIES,NA,1975,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-9.31446,8.39505,GIN,NA,1944986943,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.30456,8.38589,GIN,NA,1944986623,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.18651,8.23656,GIN,NA,1944986103,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.18664,8.23619,GIN,NA,1944985976,Malvaceae,SPECIES,NA,2018,HUMAN_OBSERVATION,PRESENT
Eriotheca macrophylla,-38.084444,-11.941944,BRA,NA,1944983968,Malvaceae,SPECIES,NA,2016,PRESERVED_SPECIMEN,PRESENT
Ceiba pubiflora,-39.331667,-12.160278,BRA,NA,1944983894,Malvaceae,SPECIES,NA,2016,PRESERVED_SPECIMEN,PRESENT
Cavanillesia umbellata,-39.331667,-12.160278,BRA,NA,1944983838,Malvaceae,SPECIES,NA,2016,PRESERVED_SPECIMEN,PRESENT
Cavanillesia umbellata,-38.966667,-12.266667,BRA,NA,1944983811,Malvaceae,SPECIES,NA,2016,PRESERVED_SPECIMEN,PRESENT
Pachira glabra,-38.895556,-13.113333,BRA,NA,1944983699,Malvaceae,SPECIES,NA,2016,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-38.299167,-12.530278,BRA,NA,1944983430,Malvaceae,SPECIES,NA,2016,PRESERVED_SPECIMEN,PRESENT
Cavanillesia umbellata,-39.779444,-15.839722,BRA,NA,1944982287,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-39.42,-16.2,BRA,NA,1944982035,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-39.780278,-13.319722,BRA,NA,1944981538,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-39.419722,-13.320278,BRA,NA,1944981417,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-39.600278,-16.559722,BRA,NA,1944978514,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-39.239444,-16.559722,BRA,NA,1944978442,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Pseudobombax grandiflorum,-39.239444,-16.559722,BRA,NA,1944978438,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-39.599444,-13.32,BRA,NA,1944978340,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-39.599444,-16.919722,BRA,NA,1944978279,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Pseudobombax grandiflorum,-39.600278,-17.100278,BRA,NA,1944978210,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-39.599444,-17.099722,BRA,NA,1944978206,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-39.599444,-16.919722,BRA,NA,1944978150,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-39.599444,-16.919722,BRA,NA,1944978128,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-39.097222,-15.155,BRA,NA,1944976566,Malvaceae,SPECIES,NA,2012,PRESERVED_SPECIMEN,PRESENT
Pachira retusa,-41.326667,-11.493611,BRA,NA,1944975714,Malvaceae,SPECIES,NA,2007,PRESERVED_SPECIMEN,PRESENT
Spirotheca elegans,-41.168333,-14.6375,BRA,NA,1944975521,Malvaceae,SPECIES,NA,2011,PRESERVED_SPECIMEN,PRESENT
Pachira glabra,-39.536111,-14.770278,BRA,NA,1944970338,Malvaceae,SPECIES,NA,2005,PRESERVED_SPECIMEN,PRESENT
Eriotheca globosa,-39.016667,-14.416667,BRA,NA,1944968037,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-39.016667,-14.416667,BRA,NA,1944967990,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-39.016667,-14.416667,BRA,NA,1944967988,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-39.016667,-14.416667,BRA,NA,1944967987,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-39.016667,-14.416667,BRA,NA,1944967956,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,PRESENT
Eriotheca macrophylla,-39.016667,-14.416667,BRA,NA,1944967950,Malvaceae,SPECIES,NA,1991,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-40.801111,-14.888889,BRA,NA,1944966384,Malvaceae,SPECIES,NA,2018,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-40.801111,-14.888889,BRA,NA,1944966354,Malvaceae,SPECIES,NA,2018,PRESERVED_SPECIMEN,PRESENT
Pachira aquatica,-40.801111,-14.888889,BRA,NA,1944966353,Malvaceae,SPECIES,NA,2018,PRESERVED_SPECIMEN,PRESENT
Eriotheca gracilipes,-47.5675,-12.914167,BRA,NA,1944961494,Malvaceae,SPECIES,NA,2003,PRESERVED_SPECIMEN,PRESENT
Eriotheca gracilipes,-47.335278,-16.221944,BRA,NA,1944961472,Malvaceae,SPECIES,NA,2002,PRESERVED_SPECIMEN,PRESENT
Pachira amazonica,-55.171639,-11.266389,BRA,NA,1944961463,Malvaceae,SPECIES,NA,2013,PRESERVED_SPECIMEN,PRESENT
Ceiba pubiflora,-48.12275,-17.772967,BRA,NA,1944961455,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,PRESENT
Eriotheca pubescens,-48.033333,-15.924167,BRA,NA,1944961454,Malvaceae,SPECIES,NA,1999,PRESERVED_SPECIMEN,PRESENT
Eriotheca gracilipes,-47.325,-16.211389,BRA,NA,1944961453,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca gracilipes,-48.538611,-14.455225,BRA,NA,1944961452,Malvaceae,SPECIES,NA,2001,PRESERVED_SPECIMEN,PRESENT
Eriotheca candolleana,-48.12275,-17.772967,BRA,NA,1944961451,Malvaceae,SPECIES,NA,1996,PRESERVED_SPECIMEN,PRESENT
Eriotheca gracilipes,-35.664278,-9.558428,BRA,NA,1944853940,Malvaceae,SPECIES,NA,2006,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-9.31106,8.4013,GIN,NA,1944853774,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.31028,8.40245,GIN,NA,1944853725,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.24649,8.39873,GIN,NA,1944853614,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.24617,8.39503,GIN,NA,1944853308,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,-9.24617,8.39503,GIN,NA,1944853251,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.29936,8.38535,GIN,NA,1944853167,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.29936,8.38535,GIN,NA,1944853158,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.29936,8.38535,GIN,NA,1944853150,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,-9.29682,8.37125,GIN,NA,1944852882,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.20356,8.3403,GIN,NA,1944852790,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,-9.20356,8.3403,GIN,NA,1944852788,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,-9.20684,8.3355,GIN,NA,1944852622,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.21413,8.33177,GIN,NA,1944852541,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.2146,8.33169,GIN,NA,1944852501,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.13471,8.21346,GIN,NA,1944852431,Malvaceae,SPECIES,NA,2016,HUMAN_OBSERVATION,PRESENT
Spirotheca rivieri,-49.313333,-26.306944,BRA,NA,1944851396,Malvaceae,SPECIES,NA,2018,PRESERVED_SPECIMEN,PRESENT
Ceiba pentandra,-9.36625,8.391306,GIN,NA,1944848966,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,-8.740111,8.206611,GIN,NA,1944848941,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-8.741472,8.207167,GIN,NA,1944848924,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-8.742333,8.719333,GIN,NA,1944848913,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-8.130806,7.932222,GIN,NA,1944848869,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-8.748806,7.732917,GIN,NA,1944848808,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-10.010694,9.254306,GIN,NA,1944848734,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-10.014278,9.254167,GIN,NA,1944848692,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,-9.097694,7.569333,GIN,NA,1944848608,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-10.185944,9.437944,GIN,NA,1944848561,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.09825,7.569972,GIN,NA,1944848549,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Adansonia digitata,-10.185222,9.437611,GIN,NA,1944848535,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.500444,8.608778,GIN,NA,1944848461,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,-9.500611,8.609972,GIN,NA,1944848428,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,-9.162639,7.604806,GIN,NA,1944848400,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.162028,7.605056,GIN,NA,1944848370,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.0545,8.045806,GIN,NA,1944848324,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.872278,8.567778,GIN,NA,1944848228,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Pachira glabra,-9.877833,8.575556,GIN,NA,1944848205,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-10.17425,8.653056,GIN,NA,1944848179,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-10.147139,8.848944,GIN,NA,1944848128,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-8.604028,7.884222,GIN,NA,1944848078,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-8.312361,7.66725,GIN,NA,1944848035,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,-8.819861,7.583389,GIN,NA,1944847921,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-8.819861,7.583389,GIN,NA,1944847896,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-8.658,8.848833,GIN,NA,1944847884,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-8.7395,8.404694,GIN,NA,1944847745,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-10.08125,9.163056,GIN,NA,1944847727,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Bombax buonopozense,-9.632667,8.514944,GIN,NA,1944847661,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Ceiba pentandra,-9.633806,8.511833,GIN,NA,1944847658,Malvaceae,SPECIES,NA,2017,HUMAN_OBSERVATION,PRESENT
Pachira macrocalyx,-73.91,-6.265,PER,NA,1944835422,Malvaceae,SPECIES,NA,2014,PRESERVED_SPECIMEN,PRESENT
Gyranthera amphibiolepis,-77.781983,-3.117089,PER,NA,1944829258,Malvaceae,SPECIES,NA,2011,PRESERVED_SPECIMEN,PRESENT
Eriotheca discolor,-74.14,-9.1839,PER,NA,1944829159,Malvaceae,SPECIES,NA,2011,PRESERVED_SPECIMEN,PRESENT
Scleronema praecox,-73.018667,-2.885028,PER,NA,1944829033,Malvaceae,SPECIES,NA,2009,PRESERVED_SPECIMEN,PRESENT
Eriotheca discolor,-74.14,-9.1839,PER,NA,1944827972,Malvaceae,SPECIES,NA,2012,PRESERVED_SPECIMEN,PRESENT
